date,ticker,return_value
2025-10-09,ENKAI,
2025-10-09,EGEEN,
2025-10-09,BRSAN,
2025-10-09,CEMTS,
2025-10-09,ECILC,
2025-10-09,DOHOL,
2025-10-09,CIMSA,
2025-10-09,DOAS,
2025-10-09,GARAN,
2025-10-09,BERA,
2025-10-09,BRISA,
2025-10-09,BIMAS,
2025-10-09,BUCIM,
2025-10-09,ASELS,
2025-10-09,AYGAZ,
2025-10-09,ARCLK,
2025-10-09,YKBNK,
2025-10-09,VAKBN,
2025-10-09,ULKER,
2025-10-09,VESTL,
2025-10-09,VESBE,
2025-10-09,ENJSA,
2025-10-09,EKGYO,
2025-10-09,GUBRF,
2025-10-09,MPARK,
2025-10-09,ODAS,
2025-10-09,MGROS,
2025-10-09,LOGO,
2025-10-09,ISGYO,
2025-10-09,KCHOL,
2025-10-09,HEKTS,
2025-10-09,HALKB,
2025-10-09,THYAO,
2025-10-09,SOKM,
2025-10-09,TCELL,
2025-10-09,TAVHL,
2025-10-09,SISE,
2025-10-09,SAHOL,
2025-10-09,SKBNK,
2025-10-09,PETKM,
2025-10-09,TKNSA,
2025-10-09,INDES,
2025-10-09,DGATE,
2025-10-09,TUPRS,
2025-10-09,TOASO,
2025-10-09,TTRAK,
2025-10-09,KRDMD,
2025-10-09,ISCTR,
2025-10-09,TTKOM,
2025-10-09,ZOREN,
2025-10-09,OTKAR,
2025-10-10,AEFES,
2025-10-10,AGHOL,
2025-10-10,AKSA,
2025-10-10,EREGL,
2025-10-10,FROTO,
2025-10-10,BTCIM,
2025-10-10,CCOLA,
2025-10-10,PAPIL,
2025-10-10,TURSG,
2025-10-10,TKFEN,
2025-10-10,OYAKC,
2025-10-10,PGSUS,
2025-10-10,SASA,
2025-10-10,MAVI,
2025-10-10,BRYAT,
2025-10-10,AKFGY,
2025-10-10,AGESA,
2025-10-10,AKBNK,
2025-10-10,ASUZU,
2025-10-10,AKSEN,
2025-10-10,ANHYT,
2025-10-10,ALARK,
2025-10-10,ENKAI,
2025-10-10,EGEEN,
2025-10-10,BRSAN,
2025-10-10,CEMTS,
2025-10-10,ECILC,
2025-10-10,DOHOL,
2025-10-10,CIMSA,
2025-10-10,DOAS,
2025-10-10,GARAN,
2025-10-10,BERA,
2025-10-10,BRISA,
2025-10-10,BIMAS,
2025-10-10,BUCIM,
2025-10-10,ASELS,
2025-10-10,AYGAZ,
2025-10-10,ARCLK,
2025-10-10,YKBNK,
2025-10-10,VAKBN,
2025-10-10,ULKER,
2025-10-10,VESTL,
2025-10-10,VESBE,
2025-10-10,ENJSA,
2025-10-10,EKGYO,
2025-10-10,GUBRF,
2025-10-10,MPARK,
2025-10-10,ODAS,
2025-10-10,MGROS,
2025-10-10,LOGO,
2025-10-10,ISGYO,
2025-10-10,KCHOL,
2025-10-10,HEKTS,
2025-10-10,HALKB,
2025-10-10,THYAO,
2025-10-10,SOKM,
2025-10-10,TCELL,
2025-10-10,TAVHL,
2025-10-10,SISE,
2025-10-10,SAHOL,
2025-10-10,SKBNK,
2025-10-10,PETKM,
2025-10-10,TKNSA,
2025-10-10,INDES,
2025-10-10,DGATE,
2025-10-10,TUPRS,
2025-10-10,TOASO,
2025-10-10,TTRAK,
2025-10-10,KRDMD,
2025-10-10,ISCTR,
2025-10-10,TTKOM,
2025-10-10,ZOREN,
2025-10-10,OTKAR,
2025-10-13,AEFES,
2025-10-13,AGHOL,
2025-10-13,AKSA,
2025-10-13,EREGL,
2025-10-13,FROTO,
2025-10-13,BTCIM,
2025-10-13,CCOLA,
2025-10-13,PAPIL,
2025-10-13,TURSG,
2025-10-13,TKFEN,
2025-10-13,OYAKC,
2025-10-13,PGSUS,
2025-10-13,SASA,
2025-10-13,MAVI,
2025-10-13,BRYAT,
2025-10-13,AKFGY,
2025-10-13,AGESA,
2025-10-13,AKBNK,
2025-10-13,ASUZU,
2025-10-13,AKSEN,
2025-10-13,ANHYT,
2025-10-13,ALARK,
2025-10-13,ENKAI,
2025-10-13,EGEEN,
2025-10-13,BRSAN,
2025-10-13,CEMTS,
2025-10-13,ECILC,
2025-10-13,DOHOL,
2025-10-13,CIMSA,
2025-10-13,DOAS,
2025-10-13,GARAN,
2025-10-13,BERA,
2025-10-13,BRISA,
2025-10-13,BIMAS,
2025-10-13,BUCIM,
2025-10-13,ASELS,
2025-10-13,AYGAZ,
2025-10-13,ARCLK,
2025-10-13,YKBNK,
2025-10-13,VAKBN,
2025-10-13,ULKER,
2025-10-13,VESTL,
2025-10-13,VESBE,
2025-10-13,ENJSA,
2025-10-13,EKGYO,
2025-10-13,GUBRF,
2025-10-13,MPARK,
2025-10-13,ODAS,
2025-10-13,MGROS,
2025-10-13,LOGO,
2025-10-13,ISGYO,
2025-10-13,KCHOL,
2025-10-13,HEKTS,
2025-10-13,HALKB,
2025-10-13,THYAO,
2025-10-13,SOKM,
2025-10-13,TCELL,
2025-10-13,TAVHL,
2025-10-13,SISE,
2025-10-13,SAHOL,
2025-10-13,SKBNK,
2025-10-13,PETKM,
2025-10-13,TKNSA,
2025-10-13,INDES,
2025-10-13,DGATE,
2025-10-13,TUPRS,
2025-10-13,TOASO,
2025-10-13,TTRAK,
2025-10-13,KRDMD,
2025-10-13,ISCTR,
2025-10-13,TTKOM,
2025-10-13,ZOREN,
2025-10-13,OTKAR,
2025-10-14,AEFES,
2025-10-14,AGHOL,
2025-10-14,AKSA,
2025-10-14,EREGL,
2025-10-14,FROTO,
2025-10-14,BTCIM,
2025-10-14,CCOLA,
2025-10-14,PAPIL,
2025-10-14,TURSG,
2025-10-14,TKFEN,
2025-10-14,OYAKC,
2025-10-14,PGSUS,
2025-10-14,SASA,
2025-10-14,MAVI,
2025-10-14,BRYAT,
2025-10-14,AKFGY,
2025-10-14,AGESA,
2025-10-14,AKBNK,
2025-10-14,ASUZU,
2025-10-14,AKSEN,
2025-10-14,ANHYT,
2025-10-14,ALARK,
2025-10-14,ENKAI,
2025-10-14,EGEEN,
2025-10-14,BRSAN,
2025-10-14,CEMTS,
2025-10-14,ECILC,
2025-10-14,DOHOL,
2025-10-14,CIMSA,
2025-10-14,DOAS,
2025-10-14,GARAN,
2025-10-14,BERA,
2025-10-14,BRISA,
2025-10-14,BIMAS,
2025-10-14,BUCIM,
2025-10-14,ASELS,
2025-10-14,AYGAZ,
2025-10-14,ARCLK,
2025-10-14,YKBNK,
2025-10-14,VAKBN,
2025-10-14,ULKER,
2025-10-14,VESTL,
2025-10-14,VESBE,
2025-10-14,ENJSA,
2025-10-14,EKGYO,
2025-10-14,GUBRF,
2025-10-14,MPARK,
2025-10-14,ODAS,
2025-10-14,MGROS,
2025-10-14,LOGO,
2025-10-14,ISGYO,
2025-10-14,KCHOL,
2025-10-14,HEKTS,
2025-10-14,HALKB,
2025-10-14,THYAO,
2025-10-14,SOKM,
2025-10-14,TCELL,
2025-10-14,TAVHL,
2025-10-14,SISE,
2025-10-14,SAHOL,
2025-10-14,SKBNK,
2025-10-14,PETKM,
2025-10-14,TKNSA,
2025-10-14,INDES,
2025-10-14,DGATE,
2025-10-14,TUPRS,
2025-10-14,TOASO,
2025-10-14,TTRAK,
2025-10-14,KRDMD,
2025-10-14,ISCTR,
2025-10-14,TTKOM,
2025-10-14,ZOREN,
2025-10-14,OTKAR,
2025-10-15,AEFES,
2025-10-15,AGHOL,
2025-10-15,AKSA,
2025-10-15,EREGL,
2025-10-15,FROTO,
2025-10-15,BTCIM,
2025-10-15,CCOLA,
2025-10-15,PAPIL,
2025-10-15,TURSG,
2025-10-15,TKFEN,
2025-10-15,OYAKC,
2025-10-15,PGSUS,
2025-10-15,SASA,
2025-10-15,MAVI,
2025-10-15,BRYAT,
2025-10-15,AKFGY,
2025-10-15,AGESA,
2025-10-15,AKBNK,
2025-10-15,ASUZU,
2025-10-15,AKSEN,
2025-10-15,ANHYT,
2025-10-15,ALARK,
2025-10-15,ENKAI,
2025-10-15,EGEEN,
2025-10-15,BRSAN,
2025-10-15,CEMTS,
2025-10-15,ECILC,
2025-10-15,DOHOL,
2025-10-15,CIMSA,
2025-10-15,DOAS,
2025-10-15,GARAN,
2025-10-15,BERA,
2025-10-15,BRISA,
2025-10-15,BIMAS,
2025-10-15,BUCIM,
2025-10-15,ASELS,
2025-10-15,AYGAZ,
2025-10-15,ARCLK,
2025-10-15,YKBNK,
2025-10-15,VAKBN,
2025-10-15,ULKER,
2025-10-15,VESTL,
2025-10-15,VESBE,
2025-10-15,ENJSA,
2025-10-15,EKGYO,
2025-10-15,GUBRF,
2025-10-15,MPARK,
2025-10-15,ODAS,
2025-10-15,MGROS,
2025-10-15,LOGO,
2025-10-15,ISGYO,
2025-10-15,KCHOL,
2025-10-15,HEKTS,
2025-10-15,HALKB,
2025-10-15,THYAO,
2025-10-15,SOKM,
2025-10-15,TCELL,
2025-10-15,TAVHL,
2025-10-15,SISE,
2025-10-15,SAHOL,
2025-10-15,SKBNK,
2025-10-15,PETKM,
2025-10-15,TKNSA,
2025-10-15,INDES,
2025-10-15,DGATE,
2025-10-15,TUPRS,
2025-10-15,TOASO,
2025-10-15,TTRAK,
2025-10-15,KRDMD,
2025-10-15,ISCTR,
2025-10-15,TTKOM,
2025-10-15,ZOREN,
2025-10-15,OTKAR,
2025-10-16,AEFES,
2025-10-16,AGHOL,
2025-10-16,AKSA,
2025-10-16,EREGL,
2025-10-16,FROTO,
2025-10-16,BTCIM,
2025-10-16,CCOLA,
2025-10-16,PAPIL,
2025-10-16,TURSG,
2025-10-16,TKFEN,
2025-10-16,OYAKC,
2025-10-16,PGSUS,
2025-10-16,SASA,
2025-10-16,MAVI,
2025-10-16,BRYAT,
2025-10-16,AKFGY,
2025-10-16,AGESA,
2025-10-16,AKBNK,
2025-10-16,ASUZU,
2025-10-16,AKSEN,
2025-10-16,ANHYT,
2025-10-16,ALARK,
2025-10-16,ENKAI,
2025-10-16,EGEEN,
2025-10-16,BRSAN,
2025-10-16,CEMTS,
2025-10-16,ECILC,
2025-10-16,DOHOL,
2025-10-16,CIMSA,
2025-10-16,DOAS,
2025-10-16,GARAN,
2025-10-16,BERA,
2025-10-16,BRISA,
2025-10-16,BIMAS,
2025-10-16,BUCIM,
2025-10-16,ASELS,
2025-10-16,AYGAZ,
2025-10-16,ARCLK,
2025-10-16,YKBNK,
2025-10-16,VAKBN,
2025-10-16,ULKER,
2025-10-16,VESTL,
2025-10-16,VESBE,
2025-10-16,ENJSA,
2025-10-16,EKGYO,
2025-10-16,GUBRF,
2025-10-16,MPARK,
2025-10-16,ODAS,
2025-10-16,MGROS,
2025-10-16,LOGO,
2025-10-16,ISGYO,
2025-10-16,KCHOL,
2025-10-16,HEKTS,
2025-10-16,HALKB,
2025-10-16,THYAO,
2025-10-16,SOKM,
2025-10-16,TCELL,
2025-10-16,TAVHL,
2025-10-16,SISE,
2025-10-16,SAHOL,
2025-10-16,SKBNK,
2025-10-16,PETKM,
2025-10-16,TKNSA,
2025-10-16,INDES,
2025-10-16,DGATE,
2025-10-16,TUPRS,
2025-10-16,TOASO,
2025-10-16,TTRAK,
2025-10-16,KRDMD,
2025-10-16,ISCTR,
2025-10-16,TTKOM,
2025-10-16,ZOREN,
2025-10-16,OTKAR,
2025-10-17,AEFES,
2025-10-17,AGHOL,
2025-10-17,AKSA,
2025-10-17,EREGL,
2025-10-17,FROTO,
2025-10-17,BTCIM,
2025-10-17,CCOLA,
2025-10-17,PAPIL,
2025-10-17,TURSG,
2025-10-17,TKFEN,
2025-10-17,OYAKC,
2025-10-17,PGSUS,
2025-10-17,SASA,
2025-10-17,MAVI,
2025-10-17,BRYAT,
2025-10-17,AKFGY,
2025-10-17,AGESA,
2025-10-17,AKBNK,
2025-10-17,ASUZU,
2025-10-17,AKSEN,
2025-10-17,ANHYT,
2025-10-17,ALARK,
2025-10-17,ENKAI,
2025-10-17,EGEEN,
2025-10-17,BRSAN,
2025-10-17,CEMTS,
2025-10-17,ECILC,
2025-10-17,DOHOL,
2025-10-17,CIMSA,
2025-10-17,DOAS,
2025-10-17,GARAN,
2025-10-17,BERA,
2025-10-17,BRISA,
2025-10-17,BIMAS,
2025-10-17,BUCIM,
2025-10-17,ASELS,
2025-10-17,AYGAZ,
2025-10-17,ARCLK,
2025-10-17,YKBNK,
2025-10-17,VAKBN,
2025-10-17,ULKER,
2025-10-17,VESTL,
2025-10-17,VESBE,
2025-10-17,ENJSA,
2025-10-17,EKGYO,
2025-10-17,GUBRF,
2025-10-17,MPARK,
2025-10-17,ODAS,
2025-10-17,MGROS,
2025-10-17,LOGO,
2025-10-17,ISGYO,
2025-10-17,KCHOL,
2025-10-17,HEKTS,
2025-10-17,HALKB,
2025-10-17,THYAO,
2025-10-17,SOKM,
2025-10-17,TCELL,
2025-10-17,TAVHL,
2025-10-17,SISE,
2025-10-17,SAHOL,
2025-10-17,SKBNK,
2025-10-17,PETKM,
2025-10-17,TKNSA,
2025-10-17,INDES,
2025-10-17,DGATE,
2025-10-17,TUPRS,
2025-10-17,TOASO,
2025-10-17,TTRAK,
2025-10-17,KRDMD,
2025-10-17,ISCTR,
2025-10-17,TTKOM,
2025-10-17,ZOREN,
2025-10-17,OTKAR,
2025-10-20,AEFES,
2025-10-20,AGHOL,
2025-10-20,AKSA,
2025-10-20,EREGL,
2025-10-20,FROTO,
2025-10-20,BTCIM,
2025-10-20,CCOLA,
2025-10-20,PAPIL,
2025-10-20,TURSG,
2025-10-20,TKFEN,
2025-10-20,OYAKC,
2025-10-20,PGSUS,
2025-10-20,SASA,
2025-10-20,MAVI,
2025-10-20,BRYAT,
2025-10-20,AKFGY,
2025-10-20,AGESA,
2025-10-20,AKBNK,
2025-10-20,ASUZU,
2025-10-20,AKSEN,
2025-10-20,ANHYT,
2025-10-20,ALARK,
2025-10-20,ENKAI,
2025-10-20,EGEEN,
2025-10-20,BRSAN,
2025-10-20,CEMTS,
2025-10-20,ECILC,
2025-10-20,DOHOL,
2025-10-20,CIMSA,
2025-10-20,DOAS,
2025-10-20,GARAN,
2025-10-20,BERA,
2025-10-20,BRISA,
2025-10-20,BIMAS,
2025-10-20,BUCIM,
2025-10-20,ASELS,
2025-10-20,AYGAZ,
2025-10-20,ARCLK,
2025-10-20,YKBNK,
2025-10-20,VAKBN,
2025-10-20,ULKER,
2025-10-20,VESTL,
2025-10-20,VESBE,
2025-10-20,ENJSA,
2025-10-20,EKGYO,
2025-10-20,GUBRF,
2025-10-20,MPARK,
2025-10-20,ODAS,
2025-10-20,MGROS,
2025-10-20,LOGO,
2025-10-20,ISGYO,
2025-10-20,KCHOL,
2025-10-20,HEKTS,
2025-10-20,HALKB,
2025-10-20,THYAO,
2025-10-20,SOKM,
2025-10-20,TCELL,
2025-10-20,TAVHL,
2025-10-20,SISE,
2025-10-20,SAHOL,
2025-10-20,SKBNK,
2025-10-20,PETKM,
2025-10-20,TKNSA,
2025-10-20,INDES,
2025-10-20,DGATE,
2025-10-20,TUPRS,
2025-10-20,TOASO,
2025-10-20,TTRAK,
2025-10-20,KRDMD,
2025-10-20,ISCTR,
2025-10-20,TTKOM,
2025-10-20,ZOREN,
2025-10-20,OTKAR,
2025-10-21,AEFES,
2025-10-21,AGHOL,
2025-10-21,AKSA,
2025-10-21,EREGL,
2025-10-21,FROTO,
2025-10-21,BTCIM,
2025-10-21,CCOLA,
2025-10-21,PAPIL,
2025-10-21,TURSG,
2025-10-21,TKFEN,
2025-10-21,OYAKC,
2025-10-21,PGSUS,
2025-10-21,SASA,
2025-10-21,MAVI,
2025-10-21,BRYAT,
2025-10-21,AKFGY,
2025-10-21,AGESA,
2025-10-21,AKBNK,
2025-10-21,ASUZU,
2025-10-21,AKSEN,
2025-10-21,ANHYT,
2025-10-21,ALARK,
2025-10-21,ENKAI,
2025-10-21,EGEEN,
2025-10-21,BRSAN,
2025-10-21,CEMTS,
2025-10-21,ECILC,
2025-10-21,DOHOL,
2025-10-21,CIMSA,
2025-10-21,DOAS,
2025-10-21,GARAN,
2025-10-21,BERA,
2025-10-21,BRISA,
2025-10-21,BIMAS,
2025-10-21,BUCIM,
2025-10-21,ASELS,
2025-10-21,AYGAZ,
2025-10-21,ARCLK,
2025-10-21,YKBNK,
2025-10-21,VAKBN,
2025-10-21,ULKER,
2025-10-21,VESTL,
2025-10-21,VESBE,
2025-10-21,ENJSA,
2025-10-21,EKGYO,
2025-10-21,GUBRF,
2025-10-21,MPARK,
2025-10-21,ODAS,
2025-10-21,MGROS,
2025-10-21,LOGO,
2025-10-21,ISGYO,
2025-10-21,KCHOL,
2025-10-21,HEKTS,
2025-10-21,HALKB,
2025-10-21,THYAO,
2025-10-21,SOKM,
2025-10-21,TCELL,
2025-10-21,TAVHL,
2025-10-21,SISE,
2025-10-21,SAHOL,
2025-10-21,SKBNK,
2025-10-21,PETKM,
2025-10-21,TKNSA,
2025-10-21,INDES,
2025-10-21,DGATE,
2025-10-21,TUPRS,
2025-10-21,TOASO,
2025-10-21,TTRAK,
2025-10-21,KRDMD,
2025-10-21,ISCTR,
2025-10-21,TTKOM,
2025-10-21,ZOREN,
2025-10-21,OTKAR,
2025-10-22,AEFES,
2025-10-22,AGHOL,
2025-10-22,AKSA,
2025-10-22,EREGL,
2025-10-22,FROTO,
2025-10-22,BTCIM,
2025-10-22,CCOLA,
2025-10-22,PAPIL,
2025-10-22,TURSG,
2025-10-22,TKFEN,
2025-10-22,OYAKC,
2025-10-22,PGSUS,
2025-10-22,SASA,
2025-10-22,MAVI,
2025-10-22,BRYAT,
2025-10-22,AKFGY,
2025-10-22,AGESA,
2025-10-22,AKBNK,
2025-10-22,ASUZU,
2025-10-22,AKSEN,
2025-10-22,ANHYT,
2025-10-22,ALARK,
2025-10-22,ENKAI,
2025-10-22,EGEEN,
2025-10-22,BRSAN,
2025-10-22,CEMTS,
2025-10-22,ECILC,
2025-10-22,DOHOL,
2025-10-22,CIMSA,
2025-10-22,DOAS,
2025-10-22,GARAN,
2025-10-22,BERA,
2025-10-22,BRISA,
2025-10-22,BIMAS,
2025-10-22,BUCIM,
2025-10-22,ASELS,
2025-10-22,AYGAZ,
2025-10-22,ARCLK,
2025-10-22,YKBNK,
2025-10-22,VAKBN,
2025-10-22,ULKER,
2025-10-22,VESTL,
2025-10-22,VESBE,
2025-10-22,ENJSA,
2025-10-22,EKGYO,
2025-10-22,GUBRF,
2025-10-22,MPARK,
2025-10-22,ODAS,
2025-10-22,MGROS,
2025-10-22,LOGO,
2025-10-22,ISGYO,
2025-10-22,KCHOL,
2025-10-22,HEKTS,
2025-10-22,HALKB,
2025-10-22,THYAO,
2025-10-22,SOKM,
2025-10-22,TCELL,
2025-10-22,TAVHL,
2025-10-22,SISE,
2025-10-22,SAHOL,
2025-10-22,SKBNK,
2025-10-22,PETKM,
2025-10-22,TKNSA,
2025-10-22,INDES,
2025-10-22,DGATE,
2025-10-22,TUPRS,
2025-10-22,TOASO,
2025-10-22,TTRAK,
2025-10-22,KRDMD,
2025-10-22,ISCTR,
2025-10-22,TTKOM,
2025-10-22,ZOREN,
2025-10-22,OTKAR,
2025-10-23,AEFES,
2025-10-23,AGHOL,
2025-10-23,AKSA,
2025-10-23,EREGL,
2025-10-23,FROTO,
2025-10-23,BTCIM,
2025-10-23,CCOLA,
2025-10-23,PAPIL,
2025-10-23,TURSG,
2025-10-23,TKFEN,
2025-10-23,OYAKC,
2025-10-23,PGSUS,
2025-10-23,SASA,
2025-10-23,MAVI,
2025-10-23,BRYAT,
2025-10-23,AKFGY,
2025-10-23,AGESA,
2025-10-23,AKBNK,
2025-10-23,ASUZU,
2025-10-23,AKSEN,
2025-10-23,ANHYT,
2025-10-23,ALARK,
2025-10-23,ENKAI,
2025-10-23,EGEEN,
2025-10-23,BRSAN,
2025-10-23,CEMTS,
2025-10-23,ECILC,
2025-10-23,DOHOL,
2025-10-23,CIMSA,
2025-10-23,DOAS,
2025-10-23,GARAN,
2025-10-23,BERA,
2025-10-23,BRISA,
2025-10-23,BIMAS,
2025-10-23,BUCIM,
2025-10-23,ASELS,
2025-10-23,AYGAZ,
2025-10-23,ARCLK,
2025-10-23,YKBNK,
2025-10-23,VAKBN,
2025-10-23,ULKER,
2025-10-23,VESTL,
2025-10-23,VESBE,
2025-10-23,ENJSA,
2025-10-23,EKGYO,
2025-10-23,GUBRF,
2025-10-23,MPARK,
2025-10-23,ODAS,
2025-10-23,MGROS,
2025-10-23,LOGO,
2025-10-23,ISGYO,
2025-10-23,KCHOL,
2025-10-23,HEKTS,
2025-10-23,HALKB,
2025-10-23,THYAO,
2025-10-23,SOKM,
2025-10-23,TCELL,
2025-10-23,TAVHL,
2025-10-23,SISE,
2025-10-23,SAHOL,
2025-10-23,SKBNK,
2025-10-23,PETKM,
2025-10-23,TKNSA,
2025-10-23,INDES,
2025-10-23,DGATE,
2025-10-23,TUPRS,
2025-10-23,TOASO,
2025-10-23,TTRAK,
2025-10-23,KRDMD,
2025-10-23,ISCTR,
2025-10-23,TTKOM,
2025-10-23,ZOREN,
2025-10-23,OTKAR,
2025-10-24,AEFES,
2025-10-24,AGHOL,
2025-10-24,AKSA,
2025-10-24,EREGL,
2025-10-24,FROTO,
2025-10-24,BTCIM,
2025-10-24,CCOLA,
2025-10-24,PAPIL,
2025-10-24,TURSG,
2025-10-24,TKFEN,
2025-10-24,OYAKC,
2025-10-24,PGSUS,
2025-10-24,SASA,
2025-10-24,MAVI,
2025-10-24,BRYAT,
2025-10-24,AKFGY,
2025-10-24,AGESA,
2025-10-24,AKBNK,
2025-10-24,ASUZU,
2025-10-24,AKSEN,
2025-10-24,ANHYT,
2025-10-24,ALARK,
2025-10-24,ENKAI,
2025-10-24,EGEEN,
2025-10-24,BRSAN,
2025-10-24,CEMTS,
2025-10-24,ECILC,
2025-10-24,DOHOL,
2025-10-24,CIMSA,
2025-10-24,DOAS,
2025-10-24,GARAN,
2025-10-24,BERA,
2025-10-24,BRISA,
2025-10-24,BIMAS,
2025-10-24,BUCIM,
2025-10-24,ASELS,
2025-10-24,AYGAZ,
2025-10-24,ARCLK,
2025-10-24,YKBNK,
2025-10-24,VAKBN,
2025-10-24,ULKER,
2025-10-24,VESTL,
2025-10-24,VESBE,
2025-10-24,ENJSA,
2025-10-24,EKGYO,
2025-10-24,GUBRF,
2025-10-24,MPARK,
2025-10-24,ODAS,
2025-10-24,MGROS,
2025-10-24,LOGO,
2025-10-24,ISGYO,
2025-10-24,KCHOL,
2025-10-24,HEKTS,
2025-10-24,HALKB,
2025-10-24,THYAO,
2025-10-24,SOKM,
2025-10-24,TCELL,
2025-10-24,TAVHL,
2025-10-24,SISE,
2025-10-24,SAHOL,
2025-10-24,SKBNK,
2025-10-24,PETKM,
2025-10-24,TKNSA,
2025-10-24,INDES,
2025-10-24,DGATE,
2025-10-24,TUPRS,
2025-10-24,TOASO,
2025-10-24,TTRAK,
2025-10-24,KRDMD,
2025-10-24,ISCTR,
2025-10-24,TTKOM,
2025-10-24,ZOREN,
2025-10-24,OTKAR,
2025-10-27,AEFES,
2025-10-27,AGHOL,
2025-10-27,AKSA,
2025-10-27,EREGL,
2025-10-27,FROTO,
2025-10-27,BTCIM,
2025-10-27,CCOLA,
2025-10-27,PAPIL,
2025-10-27,TURSG,
2025-10-27,TKFEN,
2025-10-27,OYAKC,
2025-10-27,PGSUS,
2025-10-27,SASA,
2025-10-27,MAVI,
2025-10-27,BRYAT,
2025-10-27,AKFGY,
2025-10-27,AGESA,
2025-10-27,AKBNK,
2025-10-27,ASUZU,
2025-10-27,AKSEN,
2025-10-27,ANHYT,
2025-10-27,ALARK,
2025-10-27,ENKAI,
2025-10-27,EGEEN,
2025-10-27,BRSAN,
2025-10-27,CEMTS,
2025-10-27,ECILC,
2025-10-27,DOHOL,
2025-10-27,CIMSA,
2025-10-27,DOAS,
2025-10-27,GARAN,
2025-10-27,BERA,
2025-10-27,BRISA,
2025-10-27,BIMAS,
2025-10-27,BUCIM,
2025-10-27,ASELS,
2025-10-27,AYGAZ,
2025-10-27,ARCLK,
2025-10-27,YKBNK,
2025-10-27,VAKBN,
2025-10-27,ULKER,
2025-10-27,VESTL,
2025-10-27,VESBE,
2025-10-27,ENJSA,
2025-10-27,EKGYO,
2025-10-27,GUBRF,
2025-10-27,MPARK,
2025-10-27,ODAS,
2025-10-27,MGROS,
2025-10-27,LOGO,
2025-10-27,ISGYO,
2025-10-27,KCHOL,
2025-10-27,HEKTS,
2025-10-27,HALKB,
2025-10-27,THYAO,
2025-10-27,SOKM,
2025-10-27,TCELL,
2025-10-27,TAVHL,
2025-10-27,SISE,
2025-10-27,SAHOL,
2025-10-27,SKBNK,
2025-10-27,PETKM,
2025-10-27,TKNSA,
2025-10-27,INDES,
2025-10-27,DGATE,
2025-10-27,TUPRS,
2025-10-27,TOASO,
2025-10-27,TTRAK,
2025-10-27,KRDMD,
2025-10-27,ISCTR,
2025-10-27,TTKOM,
2025-10-27,ZOREN,
2025-10-27,OTKAR,
2025-10-28,AEFES,
2025-10-28,AGHOL,
2025-10-28,AKSA,
2025-10-28,EREGL,
2025-10-28,FROTO,
2025-10-28,BTCIM,
2025-10-28,CCOLA,
2025-10-28,PAPIL,
2025-10-28,TURSG,
2025-10-28,TKFEN,
2025-10-28,OYAKC,
2025-10-28,PGSUS,
2025-10-28,SASA,
2025-10-28,MAVI,
2025-10-28,BRYAT,
2025-10-28,AKFGY,
2025-10-28,AGESA,
2025-10-28,AKBNK,
2025-10-28,ASUZU,
2025-10-28,AKSEN,
2025-10-28,ANHYT,
2025-10-28,ALARK,
2025-10-28,ENKAI,
2025-10-28,EGEEN,
2025-10-28,BRSAN,
2025-10-28,CEMTS,
2025-10-28,ECILC,
2025-10-28,DOHOL,
2025-10-28,CIMSA,
2025-10-28,DOAS,
2025-10-28,GARAN,
2025-10-28,BERA,
2025-10-28,BRISA,
2025-10-28,BIMAS,
2025-10-28,BUCIM,
2025-10-28,ASELS,
2025-10-28,AYGAZ,
2025-10-28,ARCLK,
2025-10-28,YKBNK,
2025-10-28,VAKBN,
2025-10-28,ULKER,
2025-10-28,VESTL,
2025-10-28,VESBE,
2025-10-28,ENJSA,
2025-10-28,EKGYO,
2025-10-28,GUBRF,
2025-10-28,MPARK,
2025-10-28,ODAS,
2025-10-28,MGROS,
2025-10-28,LOGO,
2025-10-28,ISGYO,
2025-10-28,KCHOL,
2025-10-28,HEKTS,
2025-10-28,HALKB,
2025-10-28,THYAO,
2025-10-28,SOKM,
2025-10-28,TCELL,
2025-10-28,TAVHL,
2025-10-28,SISE,
2025-10-28,SAHOL,
2025-10-28,SKBNK,
2025-10-28,PETKM,
2025-10-28,TKNSA,
2025-10-28,INDES,
2025-10-28,DGATE,
2025-10-28,TUPRS,
2025-10-28,TOASO,
2025-10-28,TTRAK,
2025-10-28,KRDMD,
2025-10-28,ISCTR,
2025-10-28,TTKOM,
2025-10-28,ZOREN,
2025-10-28,OTKAR,
2025-10-30,AEFES,
2025-10-30,AGHOL,
2025-10-30,AKSA,
2025-10-30,EREGL,
2025-10-30,FROTO,
2025-10-30,BTCIM,
2025-10-30,CCOLA,
2025-10-30,PAPIL,
2025-10-30,TURSG,
2025-10-30,TKFEN,
2025-10-30,OYAKC,
2025-10-30,PGSUS,
2025-10-30,SASA,
2025-10-30,MAVI,
2025-10-30,BRYAT,
2025-10-30,AKFGY,
2025-10-30,AGESA,
2025-10-30,AKBNK,
2025-10-30,ASUZU,
2025-10-30,AKSEN,
2025-10-30,ANHYT,
2025-10-30,ALARK,
2025-10-30,ENKAI,
2025-10-30,EGEEN,
2025-10-30,BRSAN,
2025-10-30,CEMTS,
2025-10-30,ECILC,
2025-10-30,DOHOL,
2025-10-30,CIMSA,
2025-10-30,DOAS,
2025-10-30,GARAN,
2025-10-30,BERA,
2025-10-30,BRISA,
