source,target,te_forward,te_backward,net_te,dominant_direction
IQV,SYF,0.006932,0.0,0.006932,IQV->SYF
ROK,CME,0.006932,0.0,0.006932,ROK->CME
ROST,STT,0.0,0.006932,-0.006932,STT->ROST
IQV,PSKY,0.006931,0.0,0.006931,IQV->PSKY
CAG,GL,0.006931,0.0,0.006931,CAG->GL
RSG,CHD,0.0,0.006931,-0.006931,CHD->RSG
MCD,REGN,0.0,0.006931,-0.006931,REGN->MCD
ACGL,FAST,0.006931,0.0,0.006931,ACGL->FAST
DHR,EBAY,0.006931,0.0,0.006931,DHR->EBAY
MNST,STX,0.0,0.006931,-0.006931,STX->MNST
USB,SHW,0.006931,0.0,0.006931,USB->SHW
UAL,DIS,0.0,0.00693,-0.00693,DIS->UAL
MPC,MMM,0.0,0.00693,-0.00693,MMM->MPC
TMUS,BAC,0.0,0.00693,-0.00693,BAC->TMUS
LDOS,CMG,0.00693,0.0,0.00693,LDOS->CMG
LDOS,WRB,0.0,0.00693,-0.00693,WRB->LDOS
TEL,CVX,0.00693,0.0,0.00693,TEL->CVX
WAB,XOM,0.00693,0.0,0.00693,WAB->XOM
MLM,CL,0.0,0.006929,-0.006929,CL->MLM
STZ,CPRT,0.0,0.006929,-0.006929,CPRT->STZ
BLDR,AMP,0.0,0.006929,-0.006929,AMP->BLDR
MOS,OKE,0.0,0.006929,-0.006929,OKE->MOS
OXY,CNC,0.0,0.006929,-0.006929,CNC->OXY
RF,HAL,0.0,0.006928,-0.006928,HAL->RF
NRG,DAL,0.006928,0.0,0.006928,NRG->DAL
WY,PEG,0.0,0.006928,-0.006928,PEG->WY
MSI,ITW,0.006928,0.0,0.006928,MSI->ITW
MSI,STLD,0.006928,0.0,0.006928,MSI->STLD
SLB,AME,0.0,0.006928,-0.006928,AME->SLB
NFLX,XOM,0.006927,0.0,0.006927,NFLX->XOM
PRU,GOOGL,0.0,0.006927,-0.006927,GOOGL->PRU
RL,CFG,0.006927,0.0,0.006927,RL->CFG
SBAC,APA,0.006927,0.0,0.006927,SBAC->APA
FICO,COST,0.0,0.006927,-0.006927,COST->FICO
BLDR,FE,0.0,0.006927,-0.006927,FE->BLDR
IBKR,DD,0.0,0.006927,-0.006927,DD->IBKR
SHW,BDX,0.0,0.006927,-0.006927,BDX->SHW
MSCI,SLB,0.0,0.006927,-0.006927,SLB->MSCI
T,APA,0.006926,0.0,0.006926,T->APA
RJF,ECL,0.006926,0.0,0.006926,RJF->ECL
WYNN,ADM,0.006926,0.0,0.006926,WYNN->ADM
STE,CVX,0.0,0.006926,-0.006926,CVX->STE
MET,GLW,0.006926,0.0,0.006926,MET->GLW
SYY,ETR,0.006926,0.0,0.006926,SYY->ETR
UNP,TT,0.006926,0.0,0.006926,UNP->TT
RSG,RJF,0.006926,0.0,0.006926,RSG->RJF
WY,RF,0.006926,0.0,0.006926,WY->RF
SPG,APA,0.0,0.006926,-0.006926,APA->SPG
UAL,SRE,0.0,0.006926,-0.006926,SRE->UAL
TSLA,ROL,0.0,0.006926,-0.006926,ROL->TSLA
TSLA,HD,0.0,0.006926,-0.006926,HD->TSLA
BRO,ETR,0.0,0.006925,-0.006925,ETR->BRO
NWSA,CF,0.0,0.006925,-0.006925,CF->NWSA
NFLX,SWKS,0.006925,0.0,0.006925,NFLX->SWKS
VICI,COHR,0.006925,0.0,0.006925,VICI->COHR
MET,BLDR,0.006925,0.0,0.006925,MET->BLDR
VTRS,COR,0.0,0.006925,-0.006925,COR->VTRS
MLM,RTX,0.0,0.006925,-0.006925,RTX->MLM
TECH,D,0.0,0.006924,-0.006924,D->TECH
MGM,DIS,0.006924,0.0,0.006924,MGM->DIS
JPM,EXC,0.0,0.006924,-0.006924,EXC->JPM
VTR,DELL,0.0,0.006924,-0.006924,DELL->VTR
IDXX,BALL,0.006924,0.0,0.006924,IDXX->BALL
CDNS,BR,0.0,0.006924,-0.006924,BR->CDNS
NKE,PH,0.006924,0.0,0.006924,NKE->PH
UHS,CINF,0.006924,0.0,0.006924,UHS->CINF
TTWO,APO,0.006923,0.0,0.006923,TTWO->APO
PEG,BA,0.006923,0.0,0.006923,PEG->BA
GIS,ECL,0.0,0.006923,-0.006923,ECL->GIS
ITW,EMR,0.0,0.006923,-0.006923,EMR->ITW
TRV,DAL,0.0,0.006922,-0.006922,DAL->TRV
VRT,AMGN,0.0,0.006922,-0.006922,AMGN->VRT
TEL,SYY,0.0,0.006922,-0.006922,SYY->TEL
A,FTV,0.0,0.006922,-0.006922,FTV->A
MKC,VLO,0.006922,0.0,0.006922,MKC->VLO
NEM,DHR,0.006922,0.0,0.006922,NEM->DHR
CCI,HPQ,0.006921,0.0,0.006921,CCI->HPQ
PH,MAS,0.0,0.006921,-0.006921,MAS->PH
WY,GL,0.0,0.006921,-0.006921,GL->WY
NTAP,F,0.006921,0.0,0.006921,NTAP->F
TT,AVB,0.006921,0.0,0.006921,TT->AVB
NOW,BDX,0.006921,0.0,0.006921,NOW->BDX
LH,CBRE,0.0,0.006921,-0.006921,CBRE->LH
MPC,CBRE,0.0,0.00692,-0.00692,CBRE->MPC
ITW,SBUX,0.00692,0.0,0.00692,ITW->SBUX
VICI,ETR,0.0,0.00692,-0.00692,ETR->VICI
URI,BBY,0.00692,0.0,0.00692,URI->BBY
PM,HRL,0.0,0.00692,-0.00692,HRL->PM
SYK,FE,0.0,0.00692,-0.00692,FE->SYK
WAT,FICO,0.0,0.006919,-0.006919,FICO->WAT
ERIE,DXCM,0.006919,0.0,0.006919,ERIE->DXCM
GRMN,DELL,0.0,0.006919,-0.006919,DELL->GRMN
FOXA,DG,0.006919,0.0,0.006919,FOXA->DG
NTRS,TEL,0.006919,0.0,0.006919,NTRS->TEL
PANW,BAC,0.006919,0.0,0.006919,PANW->BAC
LLY,COP,0.0,0.006919,-0.006919,COP->LLY
KR,DHR,0.0,0.006919,-0.006919,DHR->KR
ROST,PEG,0.0,0.006919,-0.006919,PEG->ROST
WST,HSY,0.006918,0.0,0.006918,WST->HSY
PODD,ADP,0.006918,0.0,0.006918,PODD->ADP
PSKY,TROW,0.006918,0.0,0.006918,PSKY->TROW
NSC,TJX,0.0,0.006917,-0.006917,TJX->NSC
VTRS,AAPL,0.006917,0.0,0.006917,VTRS->AAPL
ADI,CVS,0.0,0.006917,-0.006917,CVS->ADI
PRU,RTX,0.0,0.006917,-0.006917,RTX->PRU
PLD,ZBRA,0.006917,0.0,0.006917,PLD->ZBRA
WRB,CVX,0.0,0.006917,-0.006917,CVX->WRB
ZBH,AMGN,0.006917,0.0,0.006917,ZBH->AMGN
INTU,AME,0.006916,0.0,0.006916,INTU->AME
NI,VEEV,0.0,0.006916,-0.006916,VEEV->NI
FIS,EXPE,0.0,0.006916,-0.006916,EXPE->FIS
TEL,GDDY,0.0,0.006916,-0.006916,GDDY->TEL
SYF,SLB,0.006916,0.0,0.006916,SYF->SLB
XEL,SRE,0.0,0.006916,-0.006916,SRE->XEL
LYB,AVB,0.006914,0.0,0.006914,LYB->AVB
MA,RJF,0.0,0.006914,-0.006914,RJF->MA
NTRS,UNH,0.0,0.006914,-0.006914,UNH->NTRS
LUV,PSA,0.0,0.006914,-0.006914,PSA->LUV
TKO,FAST,0.006914,0.0,0.006914,TKO->FAST
LH,PRU,0.006914,0.0,0.006914,LH->PRU
MSFT,SYF,0.0,0.006914,-0.006914,SYF->MSFT
LYV,BLDR,0.006914,0.0,0.006914,LYV->BLDR
ABBV,MDLZ,0.0,0.006914,-0.006914,MDLZ->ABBV
SWKS,COF,0.0,0.006913,-0.006913,COF->SWKS
KDP,VRT,0.006913,0.0,0.006913,KDP->VRT
TRV,ROP,0.0,0.006913,-0.006913,ROP->TRV
JBHT,GPN,0.0,0.006913,-0.006913,GPN->JBHT
CHD,GRMN,0.006913,0.0,0.006913,CHD->GRMN
SYK,HII,0.0,0.006913,-0.006913,HII->SYK
PCG,GPN,0.006913,0.0,0.006913,PCG->GPN
HWM,EQIX,0.0,0.006913,-0.006913,EQIX->HWM
ULTA,DE,0.0,0.006913,-0.006913,DE->ULTA
COHR,HLT,0.006913,0.0,0.006913,COHR->HLT
MET,GRMN,0.0,0.006913,-0.006913,GRMN->MET
BK,EXC,0.0,0.006913,-0.006913,EXC->BK
SBAC,LNT,0.0,0.006912,-0.006912,LNT->SBAC
UBER,ACN,0.006912,0.0,0.006912,UBER->ACN
REG,EXPE,0.0,0.006912,-0.006912,EXPE->REG
BK,GEN,0.006912,0.0,0.006912,BK->GEN
KMB,EMR,0.0,0.006912,-0.006912,EMR->KMB
MTD,PCAR,0.0,0.006912,-0.006912,PCAR->MTD
OMC,ANET,0.006912,0.0,0.006912,OMC->ANET
UDR,STZ,0.0,0.006912,-0.006912,STZ->UDR
CINF,FCX,0.0,0.006912,-0.006912,FCX->CINF
UDR,WRB,0.0,0.006911,-0.006911,WRB->UDR
VMC,O,0.0,0.006911,-0.006911,O->VMC
STZ,EPAM,0.0,0.006911,-0.006911,EPAM->STZ
MET,CTVA,0.0,0.006911,-0.006911,CTVA->MET
LMT,CME,0.006911,0.0,0.006911,LMT->CME
BK,CHTR,0.006911,0.0,0.006911,BK->CHTR
CBRE,FAST,0.0,0.00691,-0.00691,FAST->CBRE
KLAC,ATO,0.00691,0.0,0.00691,KLAC->ATO
GOOGL,EQR,0.0,0.00691,-0.00691,EQR->GOOGL
VRSK,FTV,0.0,0.00691,-0.00691,FTV->VRSK
PPG,LHX,0.00691,0.0,0.00691,PPG->LHX
DELL,FISV,0.00691,0.0,0.00691,DELL->FISV
USB,AIZ,0.0,0.006909,-0.006909,AIZ->USB
IEX,DAL,0.006909,0.0,0.006909,IEX->DAL
KKR,LLY,0.0,0.006909,-0.006909,LLY->KKR
PPL,USB,0.0,0.006909,-0.006909,USB->PPL
WELL,HAL,0.0,0.006909,-0.006909,HAL->WELL
FOXA,FSLR,0.0,0.006909,-0.006909,FSLR->FOXA
TER,SYK,0.0,0.006909,-0.006909,SYK->TER
UNP,SYF,0.0,0.006908,-0.006908,SYF->UNP
TTD,AMT,0.0,0.006908,-0.006908,AMT->TTD
WTW,IT,0.006908,0.0,0.006908,WTW->IT
TEL,HLT,0.006908,0.0,0.006908,TEL->HLT
LH,VZ,0.006908,0.0,0.006908,LH->VZ
VLO,SBAC,0.0,0.006908,-0.006908,SBAC->VLO
DECK,ETN,0.0,0.006908,-0.006908,ETN->DECK
MTB,LYV,0.0,0.006908,-0.006908,LYV->MTB
AON,COO,0.006907,0.0,0.006907,AON->COO
SLB,SNA,0.0,0.006907,-0.006907,SNA->SLB
HBAN,EG,0.006907,0.0,0.006907,HBAN->EG
CMG,DOC,0.0,0.006907,-0.006907,DOC->CMG
MGM,EOG,0.0,0.006907,-0.006907,EOG->MGM
L,CNP,0.0,0.006907,-0.006907,CNP->L
GWW,CAT,0.006906,0.0,0.006906,GWW->CAT
GWW,AMCR,0.0,0.006906,-0.006906,AMCR->GWW
FDS,ES,0.0,0.006906,-0.006906,ES->FDS
NTRS,EME,0.006906,0.0,0.006906,NTRS->EME
UAL,FTNT,0.0,0.006906,-0.006906,FTNT->UAL
KEY,HD,0.0,0.006906,-0.006906,HD->KEY
TXT,MMM,0.006906,0.0,0.006906,TXT->MMM
POOL,EPAM,0.006906,0.0,0.006906,POOL->EPAM
WSM,CSX,0.006906,0.0,0.006906,WSM->CSX
INTU,CHRW,0.0,0.006906,-0.006906,CHRW->INTU
HPE,COST,0.0,0.006906,-0.006906,COST->HPE
CDW,ARES,0.0,0.006905,-0.006905,ARES->CDW
MS,AIG,0.006905,0.0,0.006905,MS->AIG
BLDR,IT,0.006905,0.0,0.006905,BLDR->IT
BKNG,FDX,0.0,0.006904,-0.006904,FDX->BKNG
BKR,EQT,0.006904,0.0,0.006904,BKR->EQT
LEN,BSX,0.0,0.006904,-0.006904,BSX->LEN
JBL,IBM,0.006904,0.0,0.006904,JBL->IBM
TYL,TEL,0.0,0.006904,-0.006904,TEL->TYL
CI,FDS,0.0,0.006904,-0.006904,FDS->CI
ISRG,ULTA,0.006904,0.0,0.006904,ISRG->ULTA
ODFL,CSX,0.0,0.006903,-0.006903,CSX->ODFL
WMB,VTRS,0.006903,0.0,0.006903,WMB->VTRS
JNJ,XEL,0.006903,0.0,0.006903,JNJ->XEL
ROST,COF,0.0,0.006903,-0.006903,COF->ROST
KEY,PSKY,0.0,0.006903,-0.006903,PSKY->KEY
KIM,VMC,0.006903,0.0,0.006903,KIM->VMC
ON,BR,0.006903,0.0,0.006903,ON->BR
OXY,ROP,0.0,0.006903,-0.006903,ROP->OXY
PWR,HUM,0.006902,0.0,0.006902,PWR->HUM
TDY,DRI,0.0,0.006902,-0.006902,DRI->TDY
TSCO,BX,0.0,0.006902,-0.006902,BX->TSCO
KMI,ICE,0.0,0.006902,-0.006902,ICE->KMI
CME,CHD,0.0,0.006902,-0.006902,CHD->CME
RL,CF,0.006902,0.0,0.006902,RL->CF
PSA,CFG,0.0,0.006901,-0.006901,CFG->PSA
DIS,HUBB,0.0,0.006901,-0.006901,HUBB->DIS
JNJ,CMI,0.006901,0.0,0.006901,JNJ->CMI
PEG,DUK,0.006901,0.0,0.006901,PEG->DUK
AMAT,EPAM,0.0,0.0069,-0.0069,EPAM->AMAT
NTAP,LITE,0.0069,0.0,0.0069,NTAP->LITE
NSC,EQIX,0.0069,0.0,0.0069,NSC->EQIX
SNA,ADSK,0.0069,0.0,0.0069,SNA->ADSK
IDXX,GLW,0.0,0.0069,-0.0069,GLW->IDXX
WY,DRI,0.0,0.0069,-0.0069,DRI->WY
MRNA,ROST,0.0,0.0069,-0.0069,ROST->MRNA
MAS,SNA,0.0069,0.0,0.0069,MAS->SNA
UDR,GOOGL,0.0,0.0069,-0.0069,GOOGL->UDR
SNPS,FRT,0.0,0.0069,-0.0069,FRT->SNPS
JNJ,GOOGL,0.0,0.006899,-0.006899,GOOGL->JNJ
NVDA,UDR,0.006899,0.0,0.006899,NVDA->UDR
LLY,ED,0.0,0.006899,-0.006899,ED->LLY
PLD,CSCO,0.006899,0.0,0.006899,PLD->CSCO
CCL,ATO,0.0,0.006899,-0.006899,ATO->CCL
LYB,EXC,0.0,0.006899,-0.006899,EXC->LYB
MTD,CRL,0.0,0.006899,-0.006899,CRL->MTD
NOW,CI,0.0,0.006899,-0.006899,CI->NOW
ALL,BAC,0.006899,0.0,0.006899,ALL->BAC
NOC,MLM,0.0,0.006899,-0.006899,MLM->NOC
VRSK,AVY,0.0,0.006898,-0.006898,AVY->VRSK
TROW,YUM,0.0,0.006898,-0.006898,YUM->TROW
MPC,GIS,0.0,0.006898,-0.006898,GIS->MPC
NFLX,BBY,0.006898,0.0,0.006898,NFLX->BBY
MNST,UBER,0.006898,0.0,0.006898,MNST->UBER
NUE,BA,0.0,0.006897,-0.006897,BA->NUE
TSLA,IDXX,0.0,0.006897,-0.006897,IDXX->TSLA
OMC,VRT,0.006897,0.0,0.006897,OMC->VRT
GRMN,EBAY,0.006897,0.0,0.006897,GRMN->EBAY
PEP,BXP,0.0,0.006897,-0.006897,BXP->PEP
DIS,EG,0.0,0.006897,-0.006897,EG->DIS
LYB,RTX,0.006897,0.0,0.006897,LYB->RTX
LYB,ADSK,0.006897,0.0,0.006897,LYB->ADSK
UBER,AAPL,0.0,0.006897,-0.006897,AAPL->UBER
PEP,SNPS,0.006896,0.0,0.006896,PEP->SNPS
XYL,DIS,0.006896,0.0,0.006896,XYL->DIS
AMCR,DHI,0.006896,0.0,0.006896,AMCR->DHI
UAL,GD,0.0,0.006896,-0.006896,GD->UAL
NRG,SJM,0.006896,0.0,0.006896,NRG->SJM
JBHT,RL,0.006896,0.0,0.006896,JBHT->RL
VZ,DELL,0.0,0.006895,-0.006895,DELL->VZ
MRNA,POOL,0.0,0.006895,-0.006895,POOL->MRNA
JPM,RSG,0.0,0.006895,-0.006895,RSG->JPM
AEP,AVB,0.0,0.006895,-0.006895,AVB->AEP
LIN,ANET,0.006895,0.0,0.006895,LIN->ANET
KIM,TJX,0.0,0.006895,-0.006895,TJX->KIM
KMI,SATS,0.006895,0.0,0.006895,KMI->SATS
AXP,EG,0.0,0.006895,-0.006895,EG->AXP
LLY,CCL,0.0,0.006895,-0.006895,CCL->LLY
CFG,EW,0.0,0.006895,-0.006895,EW->CFG
VRSN,RVTY,0.006894,0.0,0.006894,VRSN->RVTY
INVH,GDDY,0.0,0.006894,-0.006894,GDDY->INVH
MLM,BLK,0.0,0.006894,-0.006894,BLK->MLM
MAR,WAB,0.006894,0.0,0.006894,MAR->WAB
REG,IBKR,0.0,0.006894,-0.006894,IBKR->REG
CPT,FRT,0.006894,0.0,0.006894,CPT->FRT
O,STT,0.006893,0.0,0.006893,O->STT
TXT,AIG,0.0,0.006893,-0.006893,AIG->TXT
CPT,DTE,0.006893,0.0,0.006893,CPT->DTE
UBER,AON,0.006893,0.0,0.006893,UBER->AON
CPT,DLR,0.0,0.006893,-0.006893,DLR->CPT
AIZ,GS,0.006893,0.0,0.006893,AIZ->GS
IFF,GLW,0.006893,0.0,0.006893,IFF->GLW
NFLX,RMD,0.0,0.006892,-0.006892,RMD->NFLX
MTB,BLDR,0.006892,0.0,0.006892,MTB->BLDR
IEX,CVNA,0.0,0.006891,-0.006891,CVNA->IEX
SWK,AMCR,0.0,0.006891,-0.006891,AMCR->SWK
UNH,GLW,0.006891,0.0,0.006891,UNH->GLW
BR,FE,0.006891,0.0,0.006891,BR->FE
AOS,DLR,0.0,0.006891,-0.006891,DLR->AOS
MTB,WSM,0.0,0.00689,-0.00689,WSM->MTB
ZBRA,HD,0.0,0.00689,-0.00689,HD->ZBRA
PFE,WBD,0.0,0.00689,-0.00689,WBD->PFE
KMB,SO,0.00689,0.0,0.00689,KMB->SO
PPL,WAB,0.0,0.00689,-0.00689,WAB->PPL
DGX,ETR,0.00689,0.0,0.00689,DGX->ETR
PH,AMGN,0.0,0.006889,-0.006889,AMGN->PH
LRCX,CAH,0.006889,0.0,0.006889,LRCX->CAH
VEEV,COHR,0.006889,0.0,0.006889,VEEV->COHR
L,ALLE,0.0,0.006889,-0.006889,ALLE->L
TTWO,CASY,0.0,0.006889,-0.006889,CASY->TTWO
MCO,TKO,0.0,0.006889,-0.006889,TKO->MCO
RSG,ACN,0.0,0.006889,-0.006889,ACN->RSG
RTX,HSY,0.0,0.006888,-0.006888,HSY->RTX
SYY,BMY,0.006888,0.0,0.006888,SYY->BMY
ZBH,CDNS,0.0,0.006888,-0.006888,CDNS->ZBH
MDLZ,RCL,0.0,0.006888,-0.006888,RCL->MDLZ
NSC,RJF,0.0,0.006888,-0.006888,RJF->NSC
WELL,WBD,0.0,0.006888,-0.006888,WBD->WELL
ZBH,MMM,0.006888,0.0,0.006888,ZBH->MMM
MGM,VRT,0.006888,0.0,0.006888,MGM->VRT
NXPI,UPS,0.0,0.006888,-0.006888,UPS->NXPI
PSKY,AIG,0.0,0.006888,-0.006888,AIG->PSKY
POOL,FDS,0.0,0.006888,-0.006888,FDS->POOL
XEL,RMD,0.006888,0.0,0.006888,XEL->RMD
PG,MPC,0.006887,0.0,0.006887,PG->MPC
REG,MMM,0.006887,0.0,0.006887,REG->MMM
MCHP,ADP,0.0,0.006887,-0.006887,ADP->MCHP
BA,FDX,0.0,0.006887,-0.006887,FDX->BA
WRB,VTRS,0.0,0.006887,-0.006887,VTRS->WRB
FAST,HLT,0.006887,0.0,0.006887,FAST->HLT
PHM,SYY,0.006887,0.0,0.006887,PHM->SYY
MCHP,FIX,0.0,0.006887,-0.006887,FIX->MCHP
PM,VTRS,0.006887,0.0,0.006887,PM->VTRS
TRV,EXR,0.006887,0.0,0.006887,TRV->EXR
AVB,EPAM,0.0,0.006887,-0.006887,EPAM->AVB
CF,FE,0.0,0.006887,-0.006887,FE->CF
PFE,ISRG,0.006887,0.0,0.006887,PFE->ISRG
LIN,TDY,0.0,0.006887,-0.006887,TDY->LIN
KIM,ETR,0.0,0.006886,-0.006886,ETR->KIM
CMCSA,DDOG,0.006886,0.0,0.006886,CMCSA->DDOG
BDX,EA,0.0,0.006886,-0.006886,EA->BDX
TJX,CB,0.0,0.006886,-0.006886,CB->TJX
VEEV,DTE,0.006886,0.0,0.006886,VEEV->DTE
INCY,MMM,0.0,0.006885,-0.006885,MMM->INCY
TMO,SYY,0.006885,0.0,0.006885,TMO->SYY
AON,COST,0.006885,0.0,0.006885,AON->COST
NWSA,AXON,0.0,0.006885,-0.006885,AXON->NWSA
INTU,GILD,0.0,0.006885,-0.006885,GILD->INTU
MRNA,ETR,0.0,0.006884,-0.006884,ETR->MRNA
ITW,DG,0.0,0.006884,-0.006884,DG->ITW
WYNN,CL,0.0,0.006884,-0.006884,CL->WYNN
NTRS,GILD,0.006884,0.0,0.006884,NTRS->GILD
TTD,EW,0.0,0.006884,-0.006884,EW->TTD
NFLX,BDX,0.006884,0.0,0.006884,NFLX->BDX
CME,AFL,0.0,0.006884,-0.006884,AFL->CME
AFL,CPAY,0.006884,0.0,0.006884,AFL->CPAY
REGN,GPN,0.006883,0.0,0.006883,REGN->GPN
ODFL,CASY,0.006883,0.0,0.006883,ODFL->CASY
NSC,DECK,0.006883,0.0,0.006883,NSC->DECK
TSN,BXP,0.006883,0.0,0.006883,TSN->BXP
NFLX,PH,0.006883,0.0,0.006883,NFLX->PH
CAG,DAL,0.006883,0.0,0.006883,CAG->DAL
ALGN,DUK,0.006883,0.0,0.006883,ALGN->DUK
VRSK,CBOE,0.006882,0.0,0.006882,VRSK->CBOE
ADP,HII,0.0,0.006882,-0.006882,HII->ADP
CB,ALLE,0.0,0.006882,-0.006882,ALLE->CB
MPC,CTAS,0.0,0.006882,-0.006882,CTAS->MPC
NEM,ALB,0.006882,0.0,0.006882,NEM->ALB
NVR,ALLE,0.0,0.006882,-0.006882,ALLE->NVR
PYPL,RMD,0.0,0.006882,-0.006882,RMD->PYPL
WAT,STZ,0.006882,0.0,0.006882,WAT->STZ
MS,CRH,0.0,0.006882,-0.006882,CRH->MS
ROP,BBY,0.006882,0.0,0.006882,ROP->BBY
MS,AEE,0.006882,0.0,0.006882,MS->AEE
GOOGL,EIX,0.0,0.006882,-0.006882,EIX->GOOGL
STZ,DOC,0.0,0.006881,-0.006881,DOC->STZ
SLB,GD,0.006881,0.0,0.006881,SLB->GD
BK,EIX,0.006881,0.0,0.006881,BK->EIX
SPGI,TKO,0.0,0.006881,-0.006881,TKO->SPGI
WYNN,FRT,0.006881,0.0,0.006881,WYNN->FRT
AXON,DECK,0.0,0.006881,-0.006881,DECK->AXON
VEEV,TGT,0.006881,0.0,0.006881,VEEV->TGT
NUE,CRWD,0.0,0.00688,-0.00688,CRWD->NUE
CCI,AVGO,0.00688,0.0,0.00688,CCI->AVGO
PLD,PHM,0.00688,0.0,0.00688,PLD->PHM
PODD,BLDR,0.0,0.00688,-0.00688,BLDR->PODD
VRT,SO,0.00688,0.0,0.00688,VRT->SO
AMP,FE,0.0,0.00688,-0.00688,FE->AMP
PANW,CTAS,0.0,0.00688,-0.00688,CTAS->PANW
BR,DDOG,0.0,0.006879,-0.006879,DDOG->BR
MSI,PH,0.0,0.006879,-0.006879,PH->MSI
LHX,CRH,0.0,0.006879,-0.006879,CRH->LHX
AES,EVRG,0.006879,0.0,0.006879,AES->EVRG
LMT,DLTR,0.0,0.006879,-0.006879,DLTR->LMT
MOS,MAA,0.006879,0.0,0.006879,MOS->MAA
KKR,LRCX,0.006879,0.0,0.006879,KKR->LRCX
ADSK,HPE,0.0,0.006879,-0.006879,HPE->ADSK
IDXX,MMM,0.0,0.006878,-0.006878,MMM->IDXX
CLX,GOOGL,0.0,0.006878,-0.006878,GOOGL->CLX
A,CVS,0.006878,0.0,0.006878,A->CVS
TRGP,CTSH,0.0,0.006878,-0.006878,CTSH->TRGP
AMZN,ETR,0.0,0.006878,-0.006878,ETR->AMZN
PRU,HAL,0.006878,0.0,0.006878,PRU->HAL
MAR,MMM,0.006878,0.0,0.006878,MAR->MMM
WMB,BDX,0.0,0.006878,-0.006878,BDX->WMB
PHM,ERIE,0.0,0.006877,-0.006877,ERIE->PHM
PH,GM,0.0,0.006877,-0.006877,GM->PH
AMCR,EA,0.006877,0.0,0.006877,AMCR->EA
J,TROW,0.0,0.006877,-0.006877,TROW->J
KKR,GNRC,0.006876,0.0,0.006876,KKR->GNRC
VMC,HLT,0.0,0.006876,-0.006876,HLT->VMC
SPG,COHR,0.0,0.006876,-0.006876,COHR->SPG
PFG,ORLY,0.0,0.006876,-0.006876,ORLY->PFG
BXP,DOW,0.006876,0.0,0.006876,BXP->DOW
TAP,DOW,0.006875,0.0,0.006875,TAP->DOW
BR,FANG,0.006875,0.0,0.006875,BR->FANG
CRM,BKR,0.006875,0.0,0.006875,CRM->BKR
NOW,DD,0.0,0.006875,-0.006875,DD->NOW
CMS,MO,0.0,0.006875,-0.006875,MO->CMS
BRO,ANET,0.0,0.006875,-0.006875,ANET->BRO
NCLH,URI,0.0,0.006874,-0.006874,URI->NCLH
J,ADBE,0.0,0.006874,-0.006874,ADBE->J
NEE,TAP,0.006874,0.0,0.006874,NEE->TAP
IFF,TXT,0.0,0.006874,-0.006874,TXT->IFF
NOC,ON,0.006874,0.0,0.006874,NOC->ON
USB,CTAS,0.006873,0.0,0.006873,USB->CTAS
MPC,RCL,0.006873,0.0,0.006873,MPC->RCL
IP,CVNA,0.006873,0.0,0.006873,IP->CVNA
NWSA,AMCR,0.0,0.006873,-0.006873,AMCR->NWSA
MLM,CBOE,0.006873,0.0,0.006873,MLM->CBOE
MU,DHR,0.0,0.006873,-0.006873,DHR->MU
SBAC,DG,0.006872,0.0,0.006872,SBAC->DG
BRK-B,GOOGL,0.0,0.006872,-0.006872,GOOGL->BRK-B
KHC,DGX,0.0,0.006872,-0.006872,DGX->KHC
UHS,GILD,0.0,0.006872,-0.006872,GILD->UHS
GNRC,DHI,0.006872,0.0,0.006872,GNRC->DHI
SMCI,GS,0.0,0.006871,-0.006871,GS->SMCI
VST,HAL,0.006871,0.0,0.006871,VST->HAL
WELL,IBKR,0.0,0.006871,-0.006871,IBKR->WELL
NRG,DE,0.0,0.006871,-0.006871,DE->NRG
CVX,DOC,0.0,0.006871,-0.006871,DOC->CVX
MTB,ROL,0.006871,0.0,0.006871,MTB->ROL
UHS,HON,0.0,0.006871,-0.006871,HON->UHS
IFF,MO,0.0,0.00687,-0.00687,MO->IFF
MCHP,GPC,0.0,0.00687,-0.00687,GPC->MCHP
OXY,VTRS,0.0,0.00687,-0.00687,VTRS->OXY
AMGN,EME,0.0,0.00687,-0.00687,EME->AMGN
PRU,BSX,0.006869,0.0,0.006869,PRU->BSX
NTAP,NEE,0.006869,0.0,0.006869,NTAP->NEE
TT,ZBH,0.006869,0.0,0.006869,TT->ZBH
QCOM,DLR,0.006869,0.0,0.006869,QCOM->DLR
TXN,GS,0.0,0.006869,-0.006869,GS->TXN
MA,WDAY,0.0,0.006869,-0.006869,WDAY->MA
RL,BK,0.0,0.006869,-0.006869,BK->RL
WAB,ECL,0.006869,0.0,0.006869,WAB->ECL
NTRS,DIS,0.006868,0.0,0.006868,NTRS->DIS
MGM,AVY,0.0,0.006868,-0.006868,AVY->MGM
LVS,DOC,0.0,0.006868,-0.006868,DOC->LVS
ITW,HPE,0.006868,0.0,0.006868,ITW->HPE
MTD,KR,0.006868,0.0,0.006868,MTD->KR
O,GRMN,0.0,0.006868,-0.006868,GRMN->O
SPG,BDX,0.006867,0.0,0.006867,SPG->BDX
SLB,BG,0.0,0.006867,-0.006867,BG->SLB
XYZ,AVY,0.006867,0.0,0.006867,XYZ->AVY
TECH,XOM,0.0,0.006867,-0.006867,XOM->TECH
LMT,GILD,0.006867,0.0,0.006867,LMT->GILD
SBAC,GM,0.006867,0.0,0.006867,SBAC->GM
